step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,8.563122749328613,0,,,,,,
9,5.645152568817139,0,,,,,,
14,6.6675028800964355,0,,,,,,
16,,0,7.681197166442871,59.000789642333984,,,,
16,,0,,,71.19284057617188,8.101593971252441,,
19,7.008329391479492,1,,,,,,
24,7.470114231109619,1,,,,,,
29,7.312625885009766,1,,,,,,
33,,1,7.683638095855713,59.03829574584961,,,,
33,,1,,,54.6610221862793,7.344329357147217,,
34,8.834430694580078,2,,,,,,
39,8.820429801940918,2,,,,,,
44,8.078133583068848,2,,,,,,
49,8.363860130310059,2,,,,,,
50,,2,7.713935852050781,59.50480270385742,,,,
50,,2,,,54.616432189941406,7.325737953186035,,
54,8.551265716552734,3,,,,,,
59,7.928181171417236,3,,,,,,
64,6.877621173858643,3,,,,,,
67,,3,7.736717700958252,59.85680389404297,,,,
67,,3,,,54.4339599609375,7.336050033569336,,
69,8.237445831298828,4,,,,,,
74,8.268498420715332,4,,,,,,
79,8.165929794311523,4,,,,,,
84,6.71238374710083,4,,,,,,
84,,4,7.752025604248047,60.09389877319336,,,,
84,,4,,,54.52726364135742,7.333877086639404,,
89,8.041508674621582,5,,,,,,
94,6.95937967300415,5,,,,,,
99,7.65964412689209,5,,,,,,
101,,5,7.849081039428711,61.60807418823242,,,,
101,,5,,,54.33628463745117,7.316147327423096,,
104,7.024443626403809,6,,,,,,
109,8.264829635620117,6,,,,,,
114,7.39412784576416,6,,,,,,
118,,6,7.780579566955566,60.537418365478516,,,,
118,,6,,,54.52698516845703,7.3426408767700195,,
119,6.147258758544922,7,,,,,,
124,8.400259971618652,7,,,,,,
129,6.593475341796875,7,,,,,,
134,6.7627949714660645,7,,,,,,
135,,7,7.692688941955566,59.177459716796875,,,,
135,,7,,,54.77046203613281,7.310349941253662,,
139,8.431055068969727,8,,,,,,
144,7.385388374328613,8,,,,,,
149,7.201386451721191,8,,,,,,
152,,8,7.826591491699219,61.25553512573242,,,,
152,,8,,,54.217342376708984,7.317891597747803,,
154,5.969468593597412,9,,,,,,
159,5.832554817199707,9,,,,,,
164,7.066845893859863,9,,,,,,
169,9.4132661819458,9,,,,,,
169,,9,7.7323317527771,59.7889518737793,,,,
169,,9,,,54.50929641723633,7.297994136810303,,
174,8.496188163757324,10,,,,,,
179,8.699069023132324,10,,,,,,
184,5.584812641143799,10,,,,,,
186,,10,7.88780403137207,62.21745300292969,,,,
186,,10,,,54.25592803955078,7.273555755615234,,
189,6.723148345947266,11,,,,,,
194,7.453479766845703,11,,,,,,
199,7.421146869659424,11,,,,,,
203,,11,7.884007930755615,62.1575813293457,,,,
203,,11,,,54.46061706542969,7.302244663238525,,
204,7.415961742401123,12,,,,,,
209,7.637244701385498,12,,,,,,
214,8.028337478637695,12,,,,,,
219,7.634298801422119,12,,,,,,
220,,12,7.719667911529541,59.59326934814453,,,,
220,,12,,,54.704322814941406,7.36911678314209,,
224,7.574723720550537,13,,,,,,
229,7.417875289916992,13,,,,,,
234,6.367281436920166,13,,,,,,
237,,13,7.715150833129883,59.523555755615234,,,,
237,,13,,,54.27535629272461,7.320295333862305,,
239,7.770857334136963,14,,,,,,
244,7.917470932006836,14,,,,,,
249,7.496862411499023,14,,,,,,
254,6.2151970863342285,14,,,,,,
254,,14,7.67958402633667,58.97601318359375,,,,
254,,14,,,54.42439651489258,7.346447467803955,,
259,8.870353698730469,15,,,,,,
264,6.978806495666504,15,,,,,,
269,8.335177421569824,15,,,,,,
271,,15,7.75286865234375,60.10697555541992,,,,
271,,15,,,54.55817794799805,7.3125410079956055,,
274,7.968817234039307,16,,,,,,
279,6.958701133728027,16,,,,,,
284,6.97698450088501,16,,,,,,
288,,16,7.687366485595703,59.09560012817383,,,,
288,,16,,,54.320350646972656,7.316529750823975,,
289,7.574923038482666,17,,,,,,
294,8.897631645202637,17,,,,,,
299,6.460240840911865,17,,,,,,
304,6.1235880851745605,17,,,,,,
305,,17,7.678069591522217,58.95275115966797,,,,
305,,17,,,54.4570426940918,7.341518878936768,,
309,6.253360271453857,18,,,,,,
