step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,11.790935516357422,0,,,,,,
9,10.245849609375,0,,,,,,
14,11.401312828063965,0,,,,,,
16,,0,11.19514274597168,125.33122253417969,,,,
16,,0,,,150.47549438476562,12.202211380004883,,
19,11.951465606689453,1,,,,,,
24,10.385299682617188,1,,,,,,
29,10.756958961486816,1,,,,,,
33,,1,10.662439346313477,113.6876220703125,,,,
33,,1,,,126.44234466552734,11.193801879882812,,
34,10.542731285095215,2,,,,,,
39,11.032499313354492,2,,,,,,
44,8.602471351623535,2,,,,,,
49,11.651667594909668,2,,,,,,
50,,2,10.250382423400879,105.0703353881836,,,,
50,,2,,,113.86022186279297,10.638134002685547,,
54,10.060267448425293,3,,,,,,
59,10.593708992004395,3,,,,,,
64,10.441832542419434,3,,,,,,
67,,3,9.940900802612305,98.82150268554688,,,,
67,,3,,,104.315673828125,10.18331527709961,,
69,10.764809608459473,4,,,,,,
74,9.380154609680176,4,,,,,,
79,10.526680946350098,4,,,,,,
84,10.777557373046875,4,,,,,,
84,,4,9.657214164733887,93.26178741455078,,,,
84,,4,,,97.19515991210938,9.835733413696289,,
89,8.36985969543457,5,,,,,,
94,9.653922080993652,5,,,,,,
99,9.382254600524902,5,,,,,,
101,,5,9.42457389831543,88.82259368896484,,,,
101,,5,,,90.96866607666016,9.505189895629883,,
104,8.923468589782715,6,,,,,,
109,9.866795539855957,6,,,,,,
114,9.572416305541992,6,,,,,,
118,,6,9.200594902038574,84.65093994140625,,,,
118,,6,,,85.88607025146484,9.245455741882324,,
119,9.2601900100708,7,,,,,,
124,9.152142524719238,7,,,,,,
129,8.897502899169922,7,,,,,,
134,8.437037467956543,7,,,,,,
135,,7,8.995635032653809,80.92144775390625,,,,
135,,7,,,81.19912719726562,8.995511054992676,,
139,9.134714126586914,8,,,,,,
144,8.340376853942871,8,,,,,,
149,9.708045959472656,8,,,,,,
152,,8,8.801852226257324,77.47259521484375,,,,
152,,8,,,77.07354736328125,8.764131546020508,,
154,8.600147247314453,9,,,,,,
159,8.741796493530273,9,,,,,,
164,8.893163681030273,9,,,,,,
169,7.529064655303955,9,,,,,,
169,,9,8.628608703613281,74.45288848876953,,,,
169,,9,,,73.35633087158203,8.553812026977539,,
174,7.649405002593994,10,,,,,,
179,8.212860107421875,10,,,,,,
184,7.603139877319336,10,,,,,,
186,,10,8.44831657409668,71.3740463256836,,,,
186,,10,,,69.96353149414062,8.3526029586792,,
189,8.749855041503906,11,,,,,,
194,8.504016876220703,11,,,,,,
199,8.116549491882324,11,,,,,,
203,,11,8.279873847961426,68.55630493164062,,,,
203,,11,,,66.85889434814453,8.16866683959961,,
204,7.727337837219238,12,,,,,,
209,7.949245452880859,12,,,,,,
214,7.915099620819092,12,,,,,,
219,7.983534812927246,12,,,,,,
220,,12,8.109040260314941,65.75653076171875,,,,
220,,12,,,63.90700912475586,7.986724376678467,,
224,7.8531084060668945,13,,,,,,
229,7.262416362762451,13,,,,,,
234,7.419027328491211,13,,,,,,
237,,13,7.951212406158447,63.221778869628906,,,,
237,,13,,,61.104896545410156,7.807154655456543,,
239,7.40716552734375,14,,,,,,
244,7.969733715057373,14,,,,,,
249,7.234953880310059,14,,,,,,
254,7.4695305824279785,14,,,,,,
254,,14,7.789429664611816,60.67521667480469,,,,
254,,14,,,58.49897766113281,7.641420364379883,,
259,7.790049076080322,15,,,,,,
264,7.210636615753174,15,,,,,,
269,7.041530132293701,15,,,,,,
271,,15,7.635874271392822,58.306575775146484,,,,
271,,15,,,56.02556228637695,7.480383396148682,,
274,7.527183532714844,16,,,,,,
279,7.260592460632324,16,,,,,,
284,7.286860466003418,16,,,,,,
288,,16,7.484521865844727,56.01806640625,,,,
288,,16,,,53.6818962097168,7.322692394256592,,
289,7.479733467102051,17,,,,,,
294,7.189508438110352,17,,,,,,
299,7.03097677230835,17,,,,,,
304,7.451266288757324,17,,,,,,
305,,17,7.337925434112549,53.845149993896484,,,,
305,,17,,,51.364051818847656,7.1580915451049805,,
309,6.922521114349365,18,,,,,,
