step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,6.962391376495361,0,,,,,,
9,8.870898246765137,0,,,,,,
14,5.920770168304443,0,,,,,,
16,,0,6.3730669021606445,40.61598205566406,,,,
16,,0,,,59.41134262084961,7.598516941070557,,
19,4.716785907745361,1,,,,,,
24,3.154362201690674,1,,,,,,
29,4.89792013168335,1,,,,,,
33,,1,3.294626474380493,10.85456371307373,,,,
33,,1,,,19.62697982788086,4.281914710998535,,
34,3.2000856399536133,2,,,,,,
39,3.477897882461548,2,,,,,,
44,3.5838305950164795,2,,,,,,
49,2.1327292919158936,2,,,,,,
50,,2,3.432650327682495,11.783088684082031,,,,
50,,2,,,8.713483810424805,2.858670473098755,,
54,3.6320645809173584,3,,,,,,
59,1.7588998079299927,3,,,,,,
64,2.1643481254577637,3,,,,,,
67,,3,2.701727867126465,7.299333095550537,,,,
67,,3,,,6.66898250579834,2.5190517902374268,,
69,2.165125846862793,4,,,,,,
74,1.7297749519348145,4,,,,,,
79,2.243391513824463,4,,,,,,
84,1.9924521446228027,4,,,,,,
84,,4,2.2785961627960205,5.192000389099121,,,,
84,,4,,,5.862477779388428,2.3584556579589844,,
89,1.788804292678833,5,,,,,,
94,1.9276976585388184,5,,,,,,
99,1.3795239925384521,5,,,,,,
101,,5,2.683901309967041,7.20332670211792,,,,
101,,5,,,4.199880123138428,1.96004319190979,,
104,2.1365041732788086,6,,,,,,
109,2.4283409118652344,6,,,,,,
114,2.3479244709014893,6,,,,,,
118,,6,2.252857208251953,5.075366020202637,,,,
118,,6,,,4.3529839515686035,2.025853395462036,,
119,2.9037671089172363,7,,,,,,
124,1.4750323295593262,7,,,,,,
129,2.701460838317871,7,,,,,,
134,1.91042160987854,7,,,,,,
135,,7,2.4111649990081787,5.813716888427734,,,,
135,,7,,,4.872685432434082,2.1359922885894775,,
139,1.4201265573501587,8,,,,,,
144,1.1957114934921265,8,,,,,,
149,2.602020025253296,8,,,,,,
152,,8,2.0801687240600586,4.327101707458496,,,,
152,,8,,,3.609516143798828,1.8459932804107666,,
154,2.0745229721069336,9,,,,,,
159,1.4139455556869507,9,,,,,,
164,1.8405125141143799,9,,,,,,
169,1.8268399238586426,9,,,,,,
169,,9,2.3958771228790283,5.740226745605469,,,,
169,,9,,,3.6786246299743652,1.8480777740478516,,
174,1.5637730360031128,10,,,,,,
179,2.179534912109375,10,,,,,,
184,1.8846631050109863,10,,,,,,
186,,10,3.5255208015441895,12.42929744720459,,,,
186,,10,,,3.1069722175598145,1.719626545906067,,
189,2.7939326763153076,11,,,,,,
194,1.880788803100586,11,,,,,,
199,1.6689221858978271,11,,,,,,
203,,11,1.537055492401123,2.362539529800415,,,,
203,,11,,,4.102848052978516,1.9050774574279785,,
204,1.678628921508789,12,,,,,,
209,1.7031095027923584,12,,,,,,
214,1.3916958570480347,12,,,,,,
219,1.5036163330078125,12,,,,,,
220,,12,2.2313945293426514,4.979121685028076,,,,
220,,12,,,3.709597110748291,1.8567594289779663,,
224,1.7692773342132568,13,,,,,,
229,2.1654179096221924,13,,,,,,
234,1.5449665784835815,13,,,,,,
237,,13,1.614272117614746,2.6058743000030518,,,,
237,,13,,,3.003350257873535,1.6991560459136963,,
239,1.6460459232330322,14,,,,,,
244,1.96355140209198,14,,,,,,
249,1.7894718647003174,14,,,,,,
254,3.8464601039886475,14,,,,,,
254,,14,2.5436882972717285,6.470350742340088,,,,
254,,14,,,3.542351007461548,1.8199771642684937,,
259,1.6753038167953491,15,,,,,,
264,1.4959332942962646,15,,,,,,
269,1.7562254667282104,15,,,,,,
271,,15,2.434328556060791,5.925955295562744,,,,
271,,15,,,3.762317657470703,1.857317328453064,,
274,1.5857645273208618,16,,,,,,
279,1.767492413520813,16,,,,,,
284,1.612565040588379,16,,,,,,
288,,16,1.4645922183990479,2.1450304985046387,,,,
288,,16,,,2.6980395317077637,1.6211789846420288,,
289,1.4744700193405151,17,,,,,,
294,1.5399681329727173,17,,,,,,
299,1.4066752195358276,17,,,,,,
304,1.3069158792495728,17,,,,,,
305,,17,2.4235286712646484,5.873491287231445,,,,
305,,17,,,2.7247159481048584,1.6156120300292969,,
309,2.0949201583862305,18,,,,,,
314,1.6016366481781006,18,,,,,,
319,1.6308696269989014,18,,,,,,
322,,18,1.6974432468414307,2.8813135623931885,,,,
322,,18,,,3.149285316467285,1.7357149124145508,,
324,1.6959208250045776,19,,,,,,
329,1.6408530473709106,19,,,,,,
334,1.9934159517288208,19,,,,,,
339,1.0929982662200928,19,,,,,,
339,,19,1.611567735671997,2.5971505641937256,,,,
339,,19,,,2.8582656383514404,1.6636674404144287,,
344,1.9932111501693726,20,,,,,,
349,2.0666751861572266,20,,,,,,
354,1.366158366203308,20,,,,,,
356,,20,2.087110757827759,4.35603141784668,,,,
356,,20,,,2.907949209213257,1.6617487668991089,,
359,1.4976825714111328,21,,,,,,
364,1.9115965366363525,21,,,,,,
369,1.2125481367111206,21,,,,,,
373,,21,1.644361972808838,2.7039263248443604,,,,
373,,21,,,2.6502673625946045,1.6027008295059204,,
374,1.5791982412338257,22,,,,,,
379,1.2785712480545044,22,,,,,,
384,1.8108104467391968,22,,,,,,
389,1.3784288167953491,22,,,,,,
390,,22,3.041881799697876,9.253045082092285,,,,
390,,22,,,2.635690689086914,1.5957984924316406,,
394,1.3824028968811035,23,,,,,,
399,1.5969680547714233,23,,,,,,
404,1.9723715782165527,23,,,,,,
407,,23,2.805191993713379,7.8691020011901855,,,,
407,,23,,,3.100904703140259,1.6926875114440918,,
409,2.568814277648926,24,,,,,,
414,1.0706431865692139,24,,,,,,
419,2.23872709274292,24,,,,,,
424,1.3196545839309692,24,,,,,,
424,,24,2.04830265045166,4.19554328918457,,,,
424,,24,,,2.985210418701172,1.6789170503616333,,
429,1.5442379713058472,25,,,,,,
434,1.3613172769546509,25,,,,,,
439,1.776106595993042,25,,,,,,
441,,25,1.7643615007400513,3.112971305847168,,,,
441,,25,,,2.3313350677490234,1.5057271718978882,,
444,2.0392584800720215,26,,,,,,
449,1.4652386903762817,26,,,,,,
454,1.7711867094039917,26,,,,,,
458,,26,2.0033717155456543,4.013498306274414,,,,
458,,26,,,2.92547607421875,1.6906079053878784,,
459,1.3160687685012817,27,,,,,,
464,1.5414100885391235,27,,,,,,
469,1.412805438041687,27,,,,,,
474,1.637047290802002,27,,,,,,
475,,27,1.7470194101333618,3.052076816558838,,,,
475,,27,,,2.546990394592285,1.5569595098495483,,
479,1.29738187789917,28,,,,,,
484,1.358080506324768,28,,,,,,
489,2.2577505111694336,28,,,,,,
492,,28,1.9353731870651245,3.745669364929199,,,,
492,,28,,,2.9877634048461914,1.6716094017028809,,
494,2.3368608951568604,29,,,,,,
499,1.2805635929107666,29,,,,,,
504,1.6354783773422241,29,,,,,,
509,1.6219985485076904,29,,,,,,
509,,29,1.5467778444290161,2.392521619796753,,,,
509,,29,,,3.062404155731201,1.7123618125915527,,
514,1.5180736780166626,30,,,,,,
519,1.7197227478027344,30,,,,,,
524,1.6835637092590332,30,,,,,,
526,,30,1.5845112800598145,2.5106759071350098,,,,
526,,30,,,2.662321090698242,1.5867236852645874,,
529,1.7397632598876953,31,,,,,,
534,1.352556586265564,31,,,,,,
539,1.703490972518921,31,,,,,,
543,,31,1.730883240699768,2.9959566593170166,,,,
543,,31,,,2.8805510997772217,1.6800432205200195,,
544,1.4124431610107422,32,,,,,,
549,1.686854600906372,32,,,,,,
554,2.4234120845794678,32,,,,,,
559,2.00821590423584,32,,,,,,
560,,32,1.5162993669509888,2.299163818359375,,,,
560,,32,,,2.724076509475708,1.608452558517456,,
564,1.5080548524856567,33,,,,,,
569,1.5359554290771484,33,,,,,,
574,1.6809227466583252,33,,,,,,
577,,33,1.5849467515945435,2.5120561122894287,,,,
577,,33,,,2.5766890048980713,1.5899651050567627,,
579,1.9678822755813599,34,,,,,,
584,1.5549647808074951,34,,,,,,
589,1.6072150468826294,34,,,,,,
594,1.3968846797943115,34,,,,,,
594,,34,1.6723536252975464,2.796766519546509,,,,
594,,34,,,2.846698045730591,1.654571533203125,,
599,2.0124008655548096,35,,,,,,
604,1.1787129640579224,35,,,,,,
609,1.1187849044799805,35,,,,,,
611,,35,1.54021418094635,2.3722598552703857,,,,
611,,35,,,3.2847487926483154,1.6758888959884644,,
614,0.8825057744979858,36,,,,,,
619,1.6477875709533691,36,,,,,,
624,1.1650196313858032,36,,,,,,
628,,36,1.806952714920044,3.265078067779541,,,,
628,,36,,,2.547452926635742,1.5568056106567383,,
629,1.4041420221328735,37,,,,,,
634,1.2720234394073486,37,,,,,,
639,2.277060031890869,37,,,,,,
644,1.7400788068771362,37,,,,,,
645,,37,1.5741804838180542,2.478044033050537,,,,
645,,37,,,3.2098805904388428,1.74634850025177,,
649,1.5512279272079468,38,,,,,,
654,1.8232707977294922,38,,,,,,
659,1.9830538034439087,38,,,,,,
662,,38,1.6943318843841553,2.870760679244995,,,,
662,,38,,,2.304539203643799,1.4798232316970825,,
664,1.7703068256378174,39,,,,,,
669,1.6087932586669922,39,,,,,,
674,1.4849731922149658,39,,,,,,
679,0.8164196610450745,39,,,,,,
679,,39,1.4572563171386719,2.123595952987671,,,,
679,,39,,,2.4729926586151123,1.558018684387207,,
684,1.9728549718856812,40,,,,,,
689,1.7354377508163452,40,,,,,,
694,1.8850237131118774,40,,,,,,
696,,40,2.081068992614746,4.330848217010498,,,,
696,,40,,,2.244823694229126,1.4683560132980347,,
699,2.0469722747802734,41,,,,,,
704,1.470520257949829,41,,,,,,
709,1.7160680294036865,41,,,,,,
713,,41,1.9852629899978638,3.9412691593170166,,,,
713,,41,,,2.5515613555908203,1.576729416847229,,
714,1.6555180549621582,42,,,,,,
719,1.521605372428894,42,,,,,,
724,1.4782136678695679,42,,,,,,
729,1.6895220279693604,42,,,,,,
730,,42,1.6840449571609497,2.836007595062256,,,,
730,,42,,,2.4449479579925537,1.5262749195098877,,
734,1.389482855796814,43,,,,,,
739,1.676360011100769,43,,,,,,
744,1.3611609935760498,43,,,,,,
747,,43,1.423991084098816,2.0277507305145264,,,,
747,,43,,,2.222046375274658,1.4741686582565308,,
749,1.935914397239685,44,,,,,,
754,1.3552354574203491,44,,,,,,
759,1.5060243606567383,44,,,,,,
764,0.9946590662002563,44,,,,,,
764,,44,1.663547396659851,2.7673897743225098,,,,
764,,44,,,2.5258634090423584,1.5570039749145508,,
769,1.5750491619110107,45,,,,,,
774,1.3270647525787354,45,,,,,,
779,1.6361966133117676,45,,,,,,
781,,45,1.5092514753341675,2.2778398990631104,,,,
781,,45,,,2.3045694828033447,1.5034438371658325,,
784,1.1293271780014038,46,,,,,,
789,1.4226046800613403,46,,,,,,
794,1.715855360031128,46,,,,,,
798,,46,1.726171612739563,2.979668378829956,,,,
798,,46,,,2.5095021724700928,1.5365313291549683,,
799,1.4408233165740967,47,,,,,,
804,1.777398943901062,47,,,,,,
809,1.6204158067703247,47,,,,,,
814,1.362634301185608,47,,,,,,
815,,47,2.2575738430023193,5.096639156341553,,,,
815,,47,,,2.603027105331421,1.5611977577209473,,
819,1.2915908098220825,48,,,,,,
824,1.4961222410202026,48,,,,,,
829,1.42897629737854,48,,,,,,
832,,48,1.8350412845611572,3.3673763275146484,,,,
832,,48,,,2.5412189960479736,1.5623741149902344,,
834,1.7436505556106567,49,,,,,,
839,1.8237875699996948,49,,,,,,
844,1.3854000568389893,49,,,,,,
849,1.9815400838851929,49,,,,,,
849,,49,1.6382390260696411,2.6838271617889404,,,,
849,,49,,,2.5744781494140625,1.526552438735962,,
854,1.5204633474349976,50,,,,,,
859,1.5679854154586792,50,,,,,,
864,1.5394110679626465,50,,,,,,
866,,50,1.353663682937622,1.8324052095413208,,,,
866,,50,,,2.6295762062072754,1.5902010202407837,,
869,1.053223729133606,51,,,,,,
874,1.800863265991211,51,,,,,,
879,1.7777408361434937,51,,,,,,
883,,51,1.7497071027755737,3.0614748001098633,,,,
883,,51,,,2.4747025966644287,1.5325738191604614,,
884,1.3006083965301514,52,,,,,,
889,1.7108663320541382,52,,,,,,
894,1.169026255607605,52,,,,,,
899,1.4417977333068848,52,,,,,,
900,,52,1.4544013738632202,2.115283250808716,,,,
900,,52,,,2.472148895263672,1.5495343208312988,,
904,2.247175455093384,53,,,,,,
909,1.5093295574188232,53,,,,,,
914,1.240242600440979,53,,,,,,
917,,53,1.63461172580719,2.6719553470611572,,,,
917,,53,,,2.2175450325012207,1.4626190662384033,,
919,1.55351722240448,54,,,,,,
924,1.1077243089675903,54,,,,,,
929,0.9141162037849426,54,,,,,,
934,1.8254238367080688,54,,,,,,
934,,54,2.7417304515838623,7.517086505889893,,,,
934,,54,,,2.5602915287017822,1.5578428506851196,,
939,1.6055352687835693,55,,,,,,
944,1.5715851783752441,55,,,,,,
949,0.9143030643463135,55,,,,,,
951,,55,1.5007574558258057,2.252272844314575,,,,
951,,55,,,2.632877826690674,1.5760531425476074,,
954,1.407617211341858,56,,,,,,
959,1.2082443237304688,56,,,,,,
964,1.7809247970581055,56,,,,,,
968,,56,1.8669718503952026,3.485584020614624,,,,
968,,56,,,2.390887498855591,1.5225907564163208,,
969,1.1700080633163452,57,,,,,,
974,1.633118987083435,57,,,,,,
979,1.4009425640106201,57,,,,,,
984,1.351656198501587,57,,,,,,
985,,57,1.5680917501449585,2.458911895751953,,,,
985,,57,,,2.809661865234375,1.6260441541671753,,
989,1.6055092811584473,58,,,,,,
994,1.2173863649368286,58,,,,,,
999,1.8208762407302856,58,,,,,,
1002,,58,1.699567437171936,2.8885293006896973,,,,
1002,,58,,,2.355908155441284,1.4974151849746704,,
1004,1.420151710510254,59,,,,,,
1009,1.4757845401763916,59,,,,,,
1014,1.2439992427825928,59,,,,,,
1019,1.2488722801208496,59,,,,,,
1019,,59,1.5672156810760498,2.456165075302124,,,,
1019,,59,,,2.38857102394104,1.5250277519226074,,
1024,2.2732033729553223,60,,,,,,
1029,1.7281914949417114,60,,,,,,
1034,1.7163670063018799,60,,,,,,
1036,,60,1.601108431816101,2.5635483264923096,,,,
1036,,60,,,2.5635828971862793,1.5715088844299316,,
1039,1.3067796230316162,61,,,,,,
1044,1.33445405960083,61,,,,,,
1049,0.8581527471542358,61,,,,,,
1053,,61,1.639825463294983,2.6890275478363037,,,,
1053,,61,,,2.250518798828125,1.4790741205215454,,
1054,1.0998588800430298,62,,,,,,
1059,1.7909709215164185,62,,,,,,
1064,2.017740488052368,62,,,,,,
1069,1.54300057888031,62,,,,,,
1070,,62,1.6066981554031372,2.581479072570801,,,,
1070,,62,,,2.4269633293151855,1.5204706192016602,,
1074,1.1804659366607666,63,,,,,,
1079,1.224839687347412,63,,,,,,
1084,1.1371887922286987,63,,,,,,
1087,,63,1.3911831378936768,1.935390591621399,,,,
1087,,63,,,2.3142271041870117,1.4979220628738403,,
1089,1.3659238815307617,64,,,,,,
1094,1.173972249031067,64,,,,,,
1099,1.438134789466858,64,,,,,,
1104,2.191173553466797,64,,,,,,
1104,,64,1.5656298398971558,2.4511966705322266,,,,
1104,,64,,,2.300507068634033,1.4752260446548462,,
1109,1.7932624816894531,65,,,,,,
1114,1.0431532859802246,65,,,,,,
1119,2.2400784492492676,65,,,,,,
1121,,65,1.943171501159668,3.7759153842926025,,,,
1121,,65,,,2.7518913745880127,1.6198930740356445,,
1124,1.5530592203140259,66,,,,,,
1129,1.2714275121688843,66,,,,,,
1134,2.1075806617736816,66,,,,,,
1138,,66,1.4492905139923096,2.100442886352539,,,,
1138,,66,,,2.8203117847442627,1.61246919631958,,
1139,1.8264338970184326,67,,,,,,
1144,1.8226840496063232,67,,,,,,
1149,1.3221023082733154,67,,,,,,
1154,1.856653094291687,67,,,,,,
1155,,67,1.5787948369979858,2.4925930500030518,,,,
1155,,67,,,2.3252675533294678,1.5048893690109253,,
1159,1.6858320236206055,68,,,,,,
1164,1.2649022340774536,68,,,,,,
1169,1.8262200355529785,68,,,,,,
1172,,68,1.415461778640747,2.0035321712493896,,,,
1172,,68,,,2.1943023204803467,1.4498940706253052,,
1174,2.3839285373687744,69,,,,,,
1179,1.345539927482605,69,,,,,,
1184,1.1204794645309448,69,,,,,,
1189,1.2596203088760376,69,,,,,,
1189,,69,1.35173499584198,1.827187418937683,,,,
1189,,69,,,2.2902207374572754,1.4728995561599731,,
1194,1.8500396013259888,70,,,,,,
1199,1.4902371168136597,70,,,,,,
1204,1.473832607269287,70,,,,,,
1206,,70,1.4741995334625244,2.173264265060425,,,,
1206,,70,,,2.2126238346099854,1.4712750911712646,,
1209,1.25523042678833,71,,,,,,
1214,1.2728334665298462,71,,,,,,
1219,1.5656499862670898,71,,,,,,
1223,,71,1.7358812093734741,3.0132834911346436,,,,
1223,,71,,,2.146322727203369,1.4291298389434814,,
1224,1.5934618711471558,72,,,,,,
1229,1.3530021905899048,72,,,,,,
1234,1.754521131515503,72,,,,,,
1239,1.119150161743164,72,,,,,,
1240,,72,1.6703615188598633,2.790107488632202,,,,
1240,,72,,,2.8131344318389893,1.6500234603881836,,
1244,1.0907506942749023,73,,,,,,
1249,1.3598589897155762,73,,,,,,
1254,1.182072639465332,73,,,,,,
1257,,73,1.4237027168273926,2.0269293785095215,,,,
1257,,73,,,2.1684813499450684,1.4467700719833374,,
1259,1.875135064125061,74,,,,,,
1264,1.7035107612609863,74,,,,,,
1269,1.766202688217163,74,,,,,,
1274,1.156524419784546,74,,,,,,
1274,,74,1.8000421524047852,3.2401516437530518,,,,
1274,,74,,,2.3898963928222656,1.5152132511138916,,
1279,1.5197674036026,75,,,,,,
1284,1.274540901184082,75,,,,,,
1289,1.5499331951141357,75,,,,,,
1291,,75,1.7300372123718262,2.9930288791656494,,,,
1291,,75,,,2.3707592487335205,1.5153954029083252,,
1294,1.396666169166565,76,,,,,,
1299,1.0634915828704834,76,,,,,,
1304,1.24921452999115,76,,,,,,
1308,,76,1.9890910387039185,3.9564833641052246,,,,
1308,,76,,,2.2543318271636963,1.474409818649292,,
1309,1.4494099617004395,77,,,,,,
1314,1.8703864812850952,77,,,,,,
1319,1.28535795211792,77,,,,,,
1324,1.7647098302841187,77,,,,,,
1325,,77,1.7801276445388794,3.1688544750213623,,,,
1325,,77,,,2.3091580867767334,1.4929782152175903,,
1329,1.8488506078720093,78,,,,,,
1334,1.578049659729004,78,,,,,,
1339,1.6293578147888184,78,,,,,,
1342,,78,1.8019450902938843,3.2470061779022217,,,,
1342,,78,,,2.3001978397369385,1.50049889087677,,
1344,1.351131796836853,79,,,,,,
1349,1.1907336711883545,79,,,,,,
1354,1.3561646938323975,79,,,,,,
1359,1.2252236604690552,79,,,,,,
1359,,79,1.4421684741973877,2.0798499584198,,,,
1359,,79,,,2.2645175457000732,1.4898200035095215,,
1364,1.4659968614578247,80,,,,,,
1369,2.03847074508667,80,,,,,,
1374,1.29075026512146,80,,,,,,
1376,,80,1.6145243644714355,2.606688976287842,,,,
1376,,80,,,2.695826530456543,1.6010122299194336,,
1379,3.5393764972686768,81,,,,,,
1384,1.7342814207077026,81,,,,,,
1389,1.0014750957489014,81,,,,,,
1393,,81,1.7278671264648438,2.9855246543884277,,,,
1393,,81,,,2.9078688621520996,1.5937082767486572,,
1394,2.172150135040283,82,,,,,,
1399,1.8439279794692993,82,,,,,,
1404,1.9725064039230347,82,,,,,,
1409,1.4071224927902222,82,,,,,,
1410,,82,1.9551935195922852,3.822781801223755,,,,
1410,,82,,,2.4772417545318604,1.54635488986969,,
1414,1.6636183261871338,83,,,,,,
1419,1.4223600625991821,83,,,,,,
1424,1.2053887844085693,83,,,,,,
1427,,83,1.547961950302124,2.396186113357544,,,,
1427,,83,,,2.4353187084198,1.5420907735824585,,
1429,1.3240188360214233,84,,,,,,
1434,1.7072702646255493,84,,,,,,
1439,1.5878236293792725,84,,,,,,
1444,2.3380134105682373,84,,,,,,
1444,,84,2.364924669265747,5.592868328094482,,,,
1444,,84,,,2.2656610012054443,1.4694337844848633,,
1449,2.0249528884887695,85,,,,,,
1454,1.565413236618042,85,,,,,,
1459,1.2566063404083252,85,,,,,,
1461,,85,1.4569820165634155,2.1227965354919434,,,,
1461,,85,,,2.5194473266601562,1.5653446912765503,,
1464,1.2868345975875854,86,,,,,,
1469,1.5579071044921875,86,,,,,,
1474,1.4582067728042603,86,,,,,,
1478,,86,1.3899219036102295,1.9318827390670776,,,,
1478,,86,,,2.2404346466064453,1.452895164489746,,
1479,1.467748761177063,87,,,,,,
1484,1.42794930934906,87,,,,,,
1489,1.4170386791229248,87,,,,,,
1494,1.4325958490371704,87,,,,,,
1495,,87,2.487999439239502,6.190140724182129,,,,
1495,,87,,,2.1532838344573975,1.4175188541412354,,
1499,1.0600354671478271,88,,,,,,
1504,1.6029653549194336,88,,,,,,
1509,1.1677385568618774,88,,,,,,
1512,,88,1.4552456140518188,2.1177399158477783,,,,
1512,,88,,,2.525885820388794,1.5345501899719238,,
1514,1.6624701023101807,89,,,,,,
1519,1.0615289211273193,89,,,,,,
1524,1.2279651165008545,89,,,,,,
1529,0.9532774686813354,89,,,,,,
1529,,89,1.478646993637085,2.186396837234497,,,,
1529,,89,,,2.1853115558624268,1.4467412233352661,,
1534,0.8915554881095886,90,,,,,,
1539,1.750495195388794,90,,,,,,
1544,1.3962681293487549,90,,,,,,
1546,,90,1.64007568359375,2.6898481845855713,,,,
1546,,90,,,2.2660021781921387,1.460282802581787,,
1549,1.5822020769119263,91,,,,,,
1554,1.5260660648345947,91,,,,,,
1559,1.6457659006118774,91,,,,,,
1563,,91,1.5619947910308838,2.4398276805877686,,,,
1563,,91,,,2.161360263824463,1.4519569873809814,,
1564,1.8762322664260864,92,,,,,,
1569,1.2243229150772095,92,,,,,,
1574,1.1128038167953491,92,,,,,,
1579,1.3655438423156738,92,,,,,,
1580,,92,2.3105814456939697,5.3387861251831055,,,,
1580,,92,,,2.128277063369751,1.4286108016967773,,
1584,1.4347209930419922,93,,,,,,
1589,2.525975465774536,93,,,,,,
1594,1.652365803718567,93,,,,,,
1597,,93,1.4002362489700317,1.96066153049469,,,,
1597,,93,,,2.7262449264526367,1.5904141664505005,,
1599,1.74212646484375,94,,,,,,
1604,2.450146198272705,94,,,,,,
1609,1.0353285074234009,94,,,,,,
1614,2.462981700897217,94,,,,,,
1614,,94,1.7442893981933594,3.0425455570220947,,,,
1614,,94,,,2.267420530319214,1.4654133319854736,,
1619,1.476677417755127,95,,,,,,
1624,1.6747190952301025,95,,,,,,
1629,1.2279233932495117,95,,,,,,
