step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,6.27985954284668,0,,,,,,
9,4.85379695892334,0,,,,,,
14,2.3603243827819824,0,,,,,,
16,,0,3.3656842708587646,11.327831268310547,,,,
16,,0,,,36.49537658691406,5.270584583282471,,
19,1.7742069959640503,1,,,,,,
24,1.5433109998703003,1,,,,,,
29,3.658860921859741,1,,,,,,
33,,1,3.043613910675049,9.263586044311523,,,,
33,,1,,,6.925594329833984,2.5066819190979004,,
34,3.0199975967407227,2,,,,,,
39,1.5350193977355957,2,,,,,,
44,1.8049335479736328,2,,,,,,
49,1.7041354179382324,2,,,,,,
50,,2,2.835512161254883,8.040129661560059,,,,
50,,2,,,5.818239688873291,2.316687822341919,,
54,1.7832412719726562,3,,,,,,
59,1.4939541816711426,3,,,,,,
64,2.4686849117279053,3,,,,,,
67,,3,2.6557977199554443,7.0532612800598145,,,,
67,,3,,,5.096507549285889,2.1902859210968018,,
69,1.9775633811950684,4,,,,,,
74,2.111344814300537,4,,,,,,
79,1.4252065420150757,4,,,,,,
84,1.3888493776321411,4,,,,,,
84,,4,2.5722744464874268,6.616595268249512,,,,
84,,4,,,4.572780609130859,2.0270097255706787,,
89,1.8891392946243286,5,,,,,,
94,2.176626205444336,5,,,,,,
99,1.7948758602142334,5,,,,,,
101,,5,2.402092933654785,5.770050048828125,,,,
101,,5,,,4.212172985076904,1.995727777481079,,
104,2.033396005630493,6,,,,,,
109,1.5924952030181885,6,,,,,,
114,1.5134719610214233,6,,,,,,
118,,6,2.252901077270508,5.075563430786133,,,,
118,,6,,,3.8383212089538574,1.893168330192566,,
119,1.7783548831939697,7,,,,,,
124,2.915693759918213,7,,,,,,
129,2.164682626724243,7,,,,,,
134,2.245353937149048,7,,,,,,
135,,7,2.13924503326416,4.576369285583496,,,,
135,,7,,,3.6232571601867676,1.8470118045806885,,
139,1.4399358034133911,8,,,,,,
144,1.9477170705795288,8,,,,,,
149,1.7312779426574707,8,,,,,,
152,,8,2.0440545082092285,4.178158760070801,,,,
152,,8,,,3.363790512084961,1.770857810974121,,
154,2.697753429412842,9,,,,,,
159,2.5503365993499756,9,,,,,,
164,1.594523549079895,9,,,,,,
169,1.329485297203064,9,,,,,,
169,,9,2.0413265228271484,4.167014122009277,,,,
169,,9,,,3.313563823699951,1.7678096294403076,,
174,2.614912986755371,10,,,,,,
179,2.2046027183532715,10,,,,,,
184,1.6235558986663818,10,,,,,,
186,,10,1.9864206314086914,3.945866823196411,,,,
186,,10,,,3.0892975330352783,1.7189983129501343,,
189,1.512854814529419,11,,,,,,
194,1.2038465738296509,11,,,,,,
199,2.4769880771636963,11,,,,,,
203,,11,1.893174648284912,3.5841102600097656,,,,
203,,11,,,2.9612135887145996,1.656036376953125,,
204,1.5777839422225952,12,,,,,,
209,1.3740484714508057,12,,,,,,
214,1.2549538612365723,12,,,,,,
219,2.0744869709014893,12,,,,,,
220,,12,1.8491315841674805,3.41928768157959,,,,
