step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,9.283673286437988,0,,,,,,
9,9.853200912475586,0,,,,,,
14,6.943478107452393,0,,,,,,
16,,0,7.700533390045166,59.298213958740234,,,,
16,,0,,,63.87990188598633,7.794990062713623,,
19,6.819061756134033,1,,,,,,
24,6.661705493927002,1,,,,,,
29,6.4804277420043945,1,,,,,,
33,,1,8.143414497375488,66.31520080566406,,,,
33,,1,,,56.98704528808594,7.489850997924805,,
34,8.465580940246582,2,,,,,,
39,7.647451877593994,2,,,,,,
44,7.3996052742004395,2,,,,,,
49,7.993521690368652,2,,,,,,
50,,2,8.05288028717041,64.848876953125,,,,
50,,2,,,56.39167785644531,7.466610908508301,,
54,7.139966011047363,3,,,,,,
59,7.023743629455566,3,,,,,,
64,8.055000305175781,3,,,,,,
67,,3,7.676619529724121,58.93048858642578,,,,
67,,3,,,55.437835693359375,7.4158830642700195,,
69,7.165253162384033,4,,,,,,
74,7.554568290710449,4,,,,,,
79,7.581397533416748,4,,,,,,
84,8.560163497924805,4,,,,,,
84,,4,7.947766304016113,63.166988372802734,,,,
84,,4,,,54.949981689453125,7.388638973236084,,
89,7.530463218688965,5,,,,,,
94,6.978271961212158,5,,,,,,
99,6.472451686859131,5,,,,,,
101,,5,7.760992050170898,60.232994079589844,,,,
101,,5,,,55.72820281982422,7.417257308959961,,
104,7.365777492523193,6,,,,,,
109,7.701793670654297,6,,,,,,
114,8.176009178161621,6,,,,,,
118,,6,8.712973594665527,75.91590118408203,,,,
118,,6,,,54.89789962768555,7.374078750610352,,
119,7.908083438873291,7,,,,,,
124,7.5110087394714355,7,,,,,,
129,7.1869025230407715,7,,,,,,
134,7.742856979370117,7,,,,,,
135,,7,7.677250385284424,58.9401741027832,,,,
135,,7,,,55.72602081298828,7.427637100219727,,
139,9.235918045043945,8,,,,,,
144,7.664510726928711,8,,,,,,
149,8.589057922363281,8,,,,,,
152,,8,8.040382385253906,64.64775085449219,,,,
152,,8,,,54.90493392944336,7.372673511505127,,
154,6.360359191894531,9,,,,,,
159,6.9193549156188965,9,,,,,,
164,8.957674026489258,9,,,,,,
169,6.647976398468018,9,,,,,,
169,,9,7.861072540283203,61.79645919799805,,,,
169,,9,,,56.16324996948242,7.412015438079834,,
174,6.8353962898254395,10,,,,,,
179,8.44257640838623,10,,,,,,
184,7.606064319610596,10,,,,,,
186,,10,8.521063804626465,72.60853576660156,,,,
186,,10,,,54.73589324951172,7.3263468742370605,,
189,6.252025127410889,11,,,,,,
194,5.948158264160156,11,,,,,,
199,7.749198913574219,11,,,,,,
203,,11,7.682794570922852,59.025333404541016,,,,
203,,11,,,55.25162887573242,7.385970115661621,,
204,6.736191749572754,12,,,,,,
209,6.61945915222168,12,,,,,,
214,7.653047561645508,12,,,,,,
219,8.364921569824219,12,,,,,,
220,,12,7.811922073364258,61.026126861572266,,,,
220,,12,,,54.94477844238281,7.383272171020508,,
224,7.0246734619140625,13,,,,,,
229,6.525909900665283,13,,,,,,
234,8.492301940917969,13,,,,,,
237,,13,7.676761150360107,58.93266296386719,,,,
237,,13,,,55.605384826660156,7.39696741104126,,
239,6.753710746765137,14,,,,,,
244,9.04045295715332,14,,,,,,
249,6.841763496398926,14,,,,,,
254,8.914421081542969,14,,,,,,
254,,14,8.010934829711914,64.1750717163086,,,,
254,,14,,,54.9459114074707,7.338730812072754,,
