step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,13.211145401000977,0,,,,,,
9,12.326937675476074,0,,,,,,
14,12.516773223876953,0,,,,,,
16,,0,11.376174926757812,129.4173583984375,,,,
16,,0,,,155.9729461669922,12.433810234069824,,
19,12.012552261352539,1,,,,,,
24,10.861649513244629,1,,,,,,
29,9.143370628356934,1,,,,,,
33,,1,10.816802978515625,117.00321960449219,,,,
33,,1,,,131.35568237304688,11.393409729003906,,
34,12.397576332092285,2,,,,,,
39,10.983837127685547,2,,,,,,
44,12.777022361755371,2,,,,,,
49,10.336276054382324,2,,,,,,
50,,2,10.441868782043457,109.0326156616211,,,,
50,,2,,,118.40480041503906,10.821864128112793,,
54,10.727405548095703,3,,,,,,
59,10.555608749389648,3,,,,,,
64,10.039474487304688,3,,,,,,
67,,3,10.12608528137207,102.53760528564453,,,,
67,,3,,,109.46855163574219,10.434102058410645,,
69,10.027182579040527,4,,,,,,
74,9.986775398254395,4,,,,,,
79,9.922621726989746,4,,,,,,
84,9.033097267150879,4,,,,,,
84,,4,9.85138988494873,97.04987335205078,,,,
84,,4,,,101.94959259033203,10.08216667175293,,
89,10.114622116088867,5,,,,,,
94,9.889888763427734,5,,,,,,
99,8.925797462463379,5,,,,,,
101,,5,9.605972290039062,92.27469635009766,,,,
101,,5,,,95.70626068115234,9.750785827636719,,
104,9.698676109313965,6,,,,,,
109,9.809098243713379,6,,,,,,
114,9.261764526367188,6,,,,,,
118,,6,9.382649421691895,88.03410339355469,,,,
118,,6,,,90.18998718261719,9.488930702209473,,
119,9.579909324645996,7,,,,,,
124,8.727256774902344,7,,,,,,
129,8.923096656799316,7,,,,,,
134,9.310190200805664,7,,,,,,
135,,7,9.178969383239746,84.25347900390625,,,,
135,,7,,,85.44961547851562,9.230259895324707,,
139,10.047269821166992,8,,,,,,
144,8.99648380279541,8,,,,,,
149,8.872663497924805,8,,,,,,
152,,8,8.988994598388672,80.8020248413086,,,,
152,,8,,,81.110107421875,8.99473762512207,,
154,9.028478622436523,9,,,,,,
159,8.322771072387695,9,,,,,,
164,9.343135833740234,9,,,,,,
169,8.516204833984375,9,,,,,,
169,,9,8.80469799041748,77.52271270751953,,,,
169,,9,,,77.352783203125,8.779467582702637,,
174,8.610441207885742,10,,,,,,
179,9.3777494430542,10,,,,,,
