step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,13.407198905944824,0,,,,,,
9,12.557249069213867,0,,,,,,
14,9.343707084655762,0,,,,,,
16,,0,11.031614303588867,121.6965103149414,,,,
16,,0,,,146.6458740234375,11.987049102783203,,
19,9.874970436096191,1,,,,,,
24,10.893826484680176,1,,,,,,
29,10.322351455688477,1,,,,,,
33,,1,10.465974807739258,109.53662109375,,,,
33,,1,,,123.70956420898438,11.04392147064209,,
34,10.646536827087402,2,,,,,,
39,9.651880264282227,2,,,,,,
44,8.997312545776367,2,,,,,,
49,11.36545467376709,2,,,,,,
50,,2,10.043696403503418,100.87584686279297,,,,
50,,2,,,110.88593292236328,10.47683048248291,,
54,10.026375770568848,3,,,,,,
59,9.084336280822754,3,,,,,,
64,8.93532657623291,3,,,,,,
67,,3,9.704475402832031,94.17684173583984,,,,
67,,3,,,101.28669738769531,10.026895523071289,,
69,10.2506742477417,4,,,,,,
74,10.099873542785645,4,,,,,,
79,9.77487850189209,4,,,,,,
84,8.002163887023926,4,,,,,,
84,,4,9.418782234191895,88.71345520019531,,,,
84,,4,,,93.65056610107422,9.651616096496582,,
89,9.608054161071777,5,,,,,,
94,9.600395202636719,5,,,,,,
99,10.113018035888672,5,,,,,,
101,,5,9.166810989379883,84.0304183959961,,,,
101,,5,,,87.44596862792969,9.318693161010742,,
104,8.456806182861328,6,,,,,,
109,8.589765548706055,6,,,,,,
114,8.955915451049805,6,,,,,,
118,,6,8.933332443237305,79.8044204711914,,,,
118,,6,,,82.15345764160156,9.048213958740234,,
119,9.318078994750977,7,,,,,,
124,8.465479850769043,7,,,,,,
129,8.25948715209961,7,,,,,,
134,7.7361249923706055,7,,,,,,
135,,7,8.718990325927734,76.02079010009766,,,,
135,,7,,,77.3047103881836,8.767952919006348,,
139,9.246301651000977,8,,,,,,
144,8.733864784240723,8,,,,,,
149,8.710333824157715,8,,,,,,
152,,8,8.518516540527344,72.56512451171875,,,,
152,,8,,,73.04487609863281,8.526674270629883,,
154,8.155834197998047,9,,,,,,
159,9.067564964294434,9,,,,,,
164,8.45460319519043,9,,,,,,
169,7.719672203063965,9,,,,,,
169,,9,8.335367202758789,69.47834777832031,,,,
169,,9,,,69.253173828125,8.305437088012695,,
