step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,6.334934234619141,0,,,,,,
9,7.504939556121826,0,,,,,,
14,7.274776458740234,0,,,,,,
16,,0,8.945577621459961,80.02335357666016,,,,
16,,0,,,60.81217575073242,7.677336692810059,,
19,7.871269702911377,1,,,,,,
24,8.51551342010498,1,,,,,,
29,7.945087909698486,1,,,,,,
33,,1,7.681307792663574,59.00249099731445,,,,
33,,1,,,56.425384521484375,7.469579219818115,,
34,6.515524387359619,2,,,,,,
39,6.865356922149658,2,,,,,,
44,7.232883930206299,2,,,,,,
49,6.8719611167907715,2,,,,,,
50,,2,7.7560319900512695,60.156028747558594,,,,
50,,2,,,54.814857482910156,7.324634075164795,,
54,5.850229740142822,3,,,,,,
59,6.546431064605713,3,,,,,,
64,7.260031700134277,3,,,,,,
67,,3,7.852765083312988,61.66592025756836,,,,
67,,3,,,54.916229248046875,7.357359409332275,,
69,6.943534851074219,4,,,,,,
74,7.177424907684326,4,,,,,,
79,7.53933572769165,4,,,,,,
84,8.370052337646484,4,,,,,,
84,,4,8.016534805297852,64.26483154296875,,,,
84,,4,,,54.350006103515625,7.321890830993652,,
89,8.69155216217041,5,,,,,,
94,6.536725997924805,5,,,,,,
99,7.602964878082275,5,,,,,,
101,,5,7.890625476837158,62.26197052001953,,,,
101,,5,,,55.347068786621094,7.3825578689575195,,
104,9.43147087097168,6,,,,,,
109,7.094164848327637,6,,,,,,
114,8.337136268615723,6,,,,,,
118,,6,7.676842212677002,58.933902740478516,,,,
118,,6,,,54.40505599975586,7.3134331703186035,,
119,7.9184370040893555,7,,,,,,
124,7.218545436859131,7,,,,,,
129,8.592103958129883,7,,,,,,
134,7.133257865905762,7,,,,,,
135,,7,7.68812370300293,59.10724639892578,,,,
135,,7,,,54.97910690307617,7.342784881591797,,
139,6.426140785217285,8,,,,,,
144,7.603691101074219,8,,,,,,
149,7.810793876647949,8,,,,,,
152,,8,7.952938079833984,63.24922561645508,,,,
152,,8,,,54.62892150878906,7.300570964813232,,
154,5.720052719116211,9,,,,,,
159,7.7291579246521,9,,,,,,
164,6.1955647468566895,9,,,,,,
169,8.261030197143555,9,,,,,,
169,,9,8.023294448852539,64.37326049804688,,,,
169,,9,,,54.67234420776367,7.35675573348999,,
174,7.748858451843262,10,,,,,,
179,7.931528091430664,10,,,,,,
184,8.215699195861816,10,,,,,,
186,,10,7.834166526794434,61.374168395996094,,,,
186,,10,,,54.82054138183594,7.349631309509277,,
189,6.4284257888793945,11,,,,,,
194,8.26697063446045,11,,,,,,
199,8.057796478271484,11,,,,,,
203,,11,7.72620964050293,59.694313049316406,,,,
203,,11,,,54.533267974853516,7.319182395935059,,
204,7.328802108764648,12,,,,,,
209,7.576963424682617,12,,,,,,
214,7.556127548217773,12,,,,,,
219,8.078451156616211,12,,,,,,
220,,12,7.928460121154785,62.86048126220703,,,,
220,,12,,,54.187068939208984,7.3306779861450195,,
224,6.964047908782959,13,,,,,,
229,6.660709857940674,13,,,,,,
234,6.973679065704346,13,,,,,,
237,,13,7.7261152267456055,59.6928596496582,,,,
237,,13,,,54.51594924926758,7.30938196182251,,
239,8.636185646057129,14,,,,,,
244,7.955456256866455,14,,,,,,
249,7.0162153244018555,14,,,,,,
254,4.385282516479492,14,,,,,,
254,,14,7.6833882331848145,59.034454345703125,,,,
254,,14,,,54.434146881103516,7.286113739013672,,
259,7.626380443572998,15,,,,,,
264,5.3690996170043945,15,,,,,,
269,6.890231132507324,15,,,,,,
