step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,12.155363082885742,0,,,,,,
9,13.199440002441406,0,,,,,,
14,9.896726608276367,0,,,,,,
16,,0,11.50081729888916,132.268798828125,,,,
16,,0,,,153.50376892089844,12.312806129455566,,
19,9.822637557983398,1,,,,,,
24,12.037137031555176,1,,,,,,
29,11.388511657714844,1,,,,,,
33,,1,10.965340614318848,120.23869323730469,,,,
33,,1,,,131.4413299560547,11.38901138305664,,
34,10.049932479858398,2,,,,,,
39,11.081740379333496,2,,,,,,
44,10.00739860534668,2,,,,,,
49,10.582942962646484,2,,,,,,
50,,2,10.581584930419922,111.9699478149414,,,,
50,,2,,,118.97169494628906,10.84842586517334,,
54,12.02099323272705,3,,,,,,
59,10.143966674804688,3,,,,,,
64,10.76113224029541,3,,,,,,
67,,3,10.270989418029785,105.49322509765625,,,,
67,,3,,,109.84124755859375,10.451349258422852,,
69,10.842252731323242,4,,,,,,
74,9.793574333190918,4,,,,,,
79,10.599367141723633,4,,,,,,
84,9.757752418518066,4,,,,,,
84,,4,9.993565559387207,99.87134552001953,,,,
84,,4,,,102.50597381591797,10.100139617919922,,
89,9.35951042175293,5,,,,,,
94,9.638230323791504,5,,,,,,
99,9.657039642333984,5,,,,,,
101,,5,9.747650146484375,95.01667785644531,,,,
101,,5,,,96.29466247558594,9.791717529296875,,
104,9.795022964477539,6,,,,,,
109,9.861623764038086,6,,,,,,
114,9.79435920715332,6,,,,,,
118,,6,9.529548645019531,90.81230163574219,,,,
118,,6,,,90.87313079833984,9.501825332641602,,
119,10.149616241455078,7,,,,,,
124,8.663442611694336,7,,,,,,
129,10.199889183044434,7,,,,,,
134,9.4740629196167,7,,,,,,
135,,7,9.325931549072266,86.97299194335938,,,,
135,,7,,,86.04650115966797,9.25984001159668,,
139,10.174911499023438,8,,,,,,
144,8.886669158935547,8,,,,,,
149,8.91059684753418,8,,,,,,
152,,8,9.130789756774902,83.37132263183594,,,,
152,,8,,,81.9210205078125,9.032325744628906,,
154,8.861103057861328,9,,,,,,
159,8.645404815673828,9,,,,,,
164,9.082924842834473,9,,,,,,
169,10.673258781433105,9,,,,,,
169,,9,8.941208839416504,79.94522094726562,,,,
169,,9,,,78.12452697753906,8.831611633300781,,
174,9.297816276550293,10,,,,,,
179,8.814881324768066,10,,,,,,
184,8.239385604858398,10,,,,,,
186,,10,8.763566970825195,76.80010223388672,,,,
186,,10,,,74.46095275878906,8.619000434875488,,
189,9.20930290222168,11,,,,,,
194,8.580480575561523,11,,,,,,
199,8.022172927856445,11,,,,,,
203,,11,8.598057746887207,73.92658996582031,,,,
203,,11,,,71.37335205078125,8.438460350036621,,
204,8.26012897491455,12,,,,,,
209,9.013903617858887,12,,,,,,
214,7.5908308029174805,12,,,,,,
219,8.149776458740234,12,,,,,,
220,,12,8.43549919128418,71.15764617919922,,,,
220,,12,,,68.41345977783203,8.262425422668457,,
224,7.7951507568359375,13,,,,,,
229,8.045977592468262,13,,,,,,
234,8.002363204956055,13,,,,,,
237,,13,8.270145416259766,68.39530944824219,,,,
237,,13,,,65.65169525146484,8.091715812683105,,
239,7.974045753479004,14,,,,,,
244,7.755487442016602,14,,,,,,
249,7.468461513519287,14,,,,,,
254,7.414570331573486,14,,,,,,
254,,14,8.108917236328125,65.75453186035156,,,,
254,,14,,,62.933467864990234,7.9261345863342285,,
259,7.8721747398376465,15,,,,,,
264,7.8786940574646,15,,,,,,
269,7.76400089263916,15,,,,,,
271,,15,7.9513750076293945,63.224365234375,,,,
271,,15,,,60.32917404174805,7.76356840133667,,
274,7.599364280700684,16,,,,,,
279,7.66370964050293,16,,,,,,
284,7.240967273712158,16,,,,,,
288,,16,7.802007675170898,60.8713264465332,,,,
288,,16,,,57.885684967041016,7.600198745727539,,
289,8.629666328430176,17,,,,,,
294,7.7570013999938965,17,,,,,,
299,7.569542407989502,17,,,,,,
304,7.083332061767578,17,,,,,,
305,,17,7.637787342071533,58.335792541503906,,,,
305,,17,,,55.58845520019531,7.4420695304870605,,
309,7.298511028289795,18,,,,,,
314,7.303808689117432,18,,,,,,
319,6.9836015701293945,18,,,,,,
322,,18,7.488122940063477,56.07198715209961,,,,
322,,18,,,53.304908752441406,7.2952399253845215,,
324,6.647050380706787,19,,,,,,
329,7.009923934936523,19,,,,,,
334,7.416238307952881,19,,,,,,
339,7.162781238555908,19,,,,,,
339,,19,7.332642555236816,53.76764678955078,,,,
339,,19,,,51.09650802612305,7.141571998596191,,
344,7.070851802825928,20,,,,,,
349,6.323626518249512,20,,,,,,
354,7.263604164123535,20,,,,,,
356,,20,7.18687105178833,51.65111541748047,,,,
356,,20,,,48.95520782470703,6.986544609069824,,
359,6.289722919464111,21,,,,,,
364,6.59474515914917,21,,,,,,
369,6.7734246253967285,21,,,,,,
373,,21,7.038166046142578,49.53578186035156,,,,
373,,21,,,46.89219284057617,6.838623523712158,,
374,6.757296562194824,22,,,,,,
379,7.040879249572754,22,,,,,,
384,6.266016960144043,22,,,,,,
389,6.8871355056762695,22,,,,,,
390,,22,6.891177654266357,47.48832702636719,,,,
390,,22,,,44.86296081542969,6.6896162033081055,,
