step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,7.587818145751953,0,,,,,,
9,7.334842205047607,0,,,,,,
14,3.9581387042999268,0,,,,,,
16,,0,4.547792911529541,20.682418823242188,,,,
16,,0,,,53.32980728149414,7.008447170257568,,
19,2.91184139251709,1,,,,,,
24,2.4583349227905273,1,,,,,,
29,3.2922277450561523,1,,,,,,
33,,1,3.8784501552581787,15.042376518249512,,,,
33,,1,,,13.69504165649414,3.606606960296631,,
34,3.910707712173462,2,,,,,,
39,2.5474328994750977,2,,,,,,
44,1.7460771799087524,2,,,,,,
49,2.4247653484344482,2,,,,,,
50,,2,3.9197540283203125,15.364472389221191,,,,
50,,2,,,9.118766784667969,2.908661127090454,,
54,1.3526709079742432,3,,,,,,
59,2.3639843463897705,3,,,,,,
64,1.6764191389083862,3,,,,,,
67,,3,3.562833309173584,12.693780899047852,,,,
67,,3,,,6.282334327697754,2.4027278423309326,,
69,3.086852788925171,4,,,,,,
74,2.2750658988952637,4,,,,,,
79,1.6836885213851929,4,,,,,,
84,1.5013585090637207,4,,,,,,
84,,4,2.4816629886627197,6.158650875091553,,,,
84,,4,,,6.6151275634765625,2.382756233215332,,
89,1.7887667417526245,5,,,,,,
94,3.6354119777679443,5,,,,,,
99,2.1707096099853516,5,,,,,,
101,,5,2.241429328918457,5.024005889892578,,,,
101,,5,,,4.070713520050049,1.9296265840530396,,
104,1.3058288097381592,6,,,,,,
109,2.103041887283325,6,,,,,,
114,1.6644121408462524,6,,,,,,
118,,6,2.0522611141204834,4.211775779724121,,,,
118,,6,,,4.505478858947754,1.9965791702270508,,
119,2.289261817932129,7,,,,,,
124,1.1277031898498535,7,,,,,,
129,2.3933541774749756,7,,,,,,
134,1.4835034608840942,7,,,,,,
135,,7,2.3995399475097656,5.757791519165039,,,,
135,,7,,,3.8347995281219482,1.9049607515335083,,
139,2.112650156021118,8,,,,,,
144,1.9346060752868652,8,,,,,,
149,1.1984446048736572,8,,,,,,
152,,8,1.9884517192840576,3.9539401531219482,,,,
152,,8,,,3.4162964820861816,1.7932077646255493,,
154,1.5950003862380981,9,,,,,,
159,2.1969659328460693,9,,,,,,
164,2.589296340942383,9,,,,,,
169,1.246749997138977,9,,,,,,
169,,9,1.9131516218185425,3.660149335861206,,,,
169,,9,,,3.9697067737579346,1.9243532419204712,,
174,1.2779488563537598,10,,,,,,
179,2.0565779209136963,10,,,,,,
184,1.6422419548034668,10,,,,,,
186,,10,2.1556668281555176,4.646899223327637,,,,
186,,10,,,3.376694917678833,1.8077688217163086,,
189,1.679450273513794,11,,,,,,
194,1.3799270391464233,11,,,,,,
199,1.678713321685791,11,,,,,,
203,,11,1.7763113975524902,3.1552822589874268,,,,
203,,11,,,2.9243388175964355,1.6751447916030884,,
204,1.0927965641021729,12,,,,,,
209,1.8880724906921387,12,,,,,,
214,1.4604954719543457,12,,,,,,
219,1.8821446895599365,12,,,,,,
220,,12,2.316153049468994,5.364564418792725,,,,
220,,12,,,2.954608917236328,1.6868305206298828,,
224,1.8694385290145874,13,,,,,,
229,2.051178216934204,13,,,,,,
234,1.330018401145935,13,,,,,,
237,,13,1.7154136896133423,2.9426441192626953,,,,
237,,13,,,4.421579837799072,2.02982234954834,,
239,1.8469558954238892,14,,,,,,
244,1.9369091987609863,14,,,,,,
249,1.3354166746139526,14,,,,,,
254,1.6280291080474854,14,,,,,,
254,,14,1.8999683856964111,3.609879970550537,,,,
254,,14,,,2.6492581367492676,1.604522705078125,,
259,1.906123399734497,15,,,,,,
264,1.5354423522949219,15,,,,,,
269,1.274138331413269,15,,,,,,
271,,15,1.9566104412078857,3.828324317932129,,,,
271,,15,,,2.8351993560791016,1.6504313945770264,,
274,1.6023205518722534,16,,,,,,
279,2.126401424407959,16,,,,,,
284,1.3067013025283813,16,,,,,,
288,,16,1.9699537754058838,3.8807177543640137,,,,
288,,16,,,3.016831636428833,1.7096569538116455,,
289,1.9079651832580566,17,,,,,,
294,1.3480265140533447,17,,,,,,
299,1.2899435758590698,17,,,,,,
304,1.972087025642395,17,,,,,,
305,,17,2.1675689220428467,4.698354721069336,,,,
305,,17,,,3.06622314453125,1.7218185663223267,,
309,1.524802803993225,18,,,,,,
314,1.3199198246002197,18,,,,,,
319,1.5885244607925415,18,,,,,,
322,,18,1.890968918800354,3.575763463973999,,,,
322,,18,,,2.8385508060455322,1.6549588441848755,,
324,1.3946220874786377,19,,,,,,
329,1.5876543521881104,19,,,,,,
334,1.9831054210662842,19,,,,,,
339,1.493454933166504,19,,,,,,
339,,19,2.1745400428771973,4.7286248207092285,,,,
339,,19,,,3.192676305770874,1.7613415718078613,,
344,0.8561916947364807,20,,,,,,
349,1.7330888509750366,20,,,,,,
354,1.3177943229675293,20,,,,,,
356,,20,2.7924818992614746,7.797954559326172,,,,
356,,20,,,2.668367862701416,1.5747389793395996,,
359,1.6304101943969727,21,,,,,,
364,1.0701390504837036,21,,,,,,
369,1.2483813762664795,21,,,,,,
373,,21,1.5955147743225098,2.5456674098968506,,,,
373,,21,,,3.058377742767334,1.7062169313430786,,
374,1.5926371812820435,22,,,,,,
379,2.0805416107177734,22,,,,,,
384,1.5222797393798828,22,,,,,,
389,1.584731101989746,22,,,,,,
390,,22,1.5503580570220947,2.4036102294921875,,,,
390,,22,,,3.6237282752990723,1.8657615184783936,,
394,1.913735032081604,23,,,,,,
399,1.0089222192764282,23,,,,,,
404,1.234757423400879,23,,,,,,
407,,23,1.489466905593872,2.2185118198394775,,,,
407,,23,,,2.47868275642395,1.5546445846557617,,
409,1.8116846084594727,24,,,,,,
414,1.5640032291412354,24,,,,,,
419,1.8612772226333618,24,,,,,,
424,1.0914169549942017,24,,,,,,
424,,24,1.545120120048523,2.3873960971832275,,,,
424,,24,,,2.548374891281128,1.576367735862732,,
429,1.148597240447998,25,,,,,,
434,1.3816014528274536,25,,,,,,
439,1.3129899501800537,25,,,,,,
441,,25,1.8413639068603516,3.3906211853027344,,,,
441,,25,,,2.4645965099334717,1.5401488542556763,,
444,1.887460470199585,26,,,,,,
449,1.2839198112487793,26,,,,,,
454,1.6375892162322998,26,,,,,,
458,,26,1.8638567924499512,3.4739623069763184,,,,
458,,26,,,2.6144559383392334,1.5892679691314697,,
459,2.054248094558716,27,,,,,,
464,1.295976161956787,27,,,,,,
469,1.5629801750183105,27,,,,,,
474,1.4672480821609497,27,,,,,,
475,,27,1.7480812072753906,3.0557878017425537,,,,
475,,27,,,3.0604641437530518,1.7208694219589233,,
479,1.6068882942199707,28,,,,,,
484,1.3391478061676025,28,,,,,,
489,1.5042823553085327,28,,,,,,
492,,28,1.8526248931884766,3.4322190284729004,,,,
492,,28,,,2.5611186027526855,1.5809648036956787,,
494,1.2338813543319702,29,,,,,,
499,1.2262294292449951,29,,,,,,
504,1.8240917921066284,29,,,,,,
509,1.582445740699768,29,,,,,,
509,,29,1.628998041152954,2.653634548187256,,,,
509,,29,,,2.502612829208374,1.539002537727356,,
514,1.7091479301452637,30,,,,,,
519,1.904499888420105,30,,,,,,
524,1.251213788986206,30,,,,,,
526,,30,1.4871375560760498,2.211578130722046,,,,
526,,30,,,2.618913412094116,1.5960510969161987,,
529,1.3676698207855225,31,,,,,,
534,1.4149806499481201,31,,,,,,
539,1.422073245048523,31,,,,,,
543,,31,1.6855223178863525,2.8409855365753174,,,,
543,,31,,,2.3834762573242188,1.5156805515289307,,
544,1.9863201379776,32,,,,,,
549,2.3790900707244873,32,,,,,,
554,1.1296131610870361,32,,,,,,
559,1.3953436613082886,32,,,,,,
560,,32,1.450640082359314,2.104356527328491,,,,
560,,32,,,2.8711514472961426,1.6530190706253052,,
564,1.1576241254806519,33,,,,,,
569,1.5479755401611328,33,,,,,,
574,1.0968347787857056,33,,,,,,
577,,33,1.906952977180481,3.636469602584839,,,,
577,,33,,,2.4799139499664307,1.5505783557891846,,
579,2.0422472953796387,34,,,,,,
584,1.2408263683319092,34,,,,,,
589,2.2058820724487305,34,,,,,,
594,1.9906643629074097,34,,,,,,
594,,34,1.8300693035125732,3.349153518676758,,,,
594,,34,,,3.286599636077881,1.7426369190216064,,
599,1.254411220550537,35,,,,,,
604,1.3022428750991821,35,,,,,,
609,1.8153927326202393,35,,,,,,
611,,35,2.3159019947052,5.363402366638184,,,,
611,,35,,,2.2941367626190186,1.4895609617233276,,
614,2.224534034729004,36,,,,,,
619,1.8811042308807373,36,,,,,,
624,1.5882294178009033,36,,,,,,
628,,36,1.634278416633606,2.670866012573242,,,,
628,,36,,,2.720386028289795,1.5951513051986694,,
629,1.6431310176849365,37,,,,,,
634,1.542825698852539,37,,,,,,
639,1.6008434295654297,37,,,,,,
644,1.4845168590545654,37,,,,,,
645,,37,2.096808671951294,4.396606922149658,,,,
645,,37,,,2.2782692909240723,1.4906792640686035,,
649,1.739270567893982,38,,,,,,
654,1.110358715057373,38,,,,,,
659,2.02889084815979,38,,,,,,
662,,38,2.2888009548187256,5.238609313964844,,,,
662,,38,,,2.796010732650757,1.6245203018188477,,
664,1.4624587297439575,39,,,,,,
669,1.6359460353851318,39,,,,,,
674,1.5302222967147827,39,,,,,,
679,2.3886234760284424,39,,,,,,
679,,39,2.587848663330078,6.69696044921875,,,,
679,,39,,,2.873957395553589,1.6626771688461304,,
684,1.4228613376617432,40,,,,,,
689,1.885669469833374,40,,,,,,
694,1.345537543296814,40,,,,,,
696,,40,1.5834267139434814,2.507240056991577,,,,
696,,40,,,2.544196367263794,1.5572658777236938,,
699,0.8464987874031067,41,,,,,,
704,1.3149588108062744,41,,,,,,
709,1.3223390579223633,41,,,,,,
713,,41,1.7576673030853271,3.0893943309783936,,,,
713,,41,,,2.335343599319458,1.5051960945129395,,
714,1.9228224754333496,42,,,,,,
719,1.8100306987762451,42,,,,,,
724,1.387001633644104,42,,,,,,
729,1.1796151399612427,42,,,,,,
730,,42,1.582377552986145,2.5039186477661133,,,,
730,,42,,,2.783149003982544,1.6164929866790771,,
734,1.5229430198669434,43,,,,,,
739,1.4626370668411255,43,,,,,,
744,1.4514117240905762,43,,,,,,
747,,43,1.726394772529602,2.9804389476776123,,,,
747,,43,,,2.548701286315918,1.5643811225891113,,
749,1.61801278591156,44,,,,,,
754,1.259545922279358,44,,,,,,
759,1.9738878011703491,44,,,,,,
764,1.0030337572097778,44,,,,,,
764,,44,1.3673819303512573,1.8697333335876465,,,,
764,,44,,,2.376018524169922,1.5088821649551392,,
769,1.4415221214294434,45,,,,,,
774,1.367538332939148,45,,,,,,
779,1.3325661420822144,45,,,,,,
781,,45,1.8412809371948242,3.390315294265747,,,,
781,,45,,,2.8586795330047607,1.6445300579071045,,
784,1.5577623844146729,46,,,,,,
789,1.5134046077728271,46,,,,,,
794,1.902316689491272,46,,,,,,
798,,46,1.3428887128829956,1.8033502101898193,,,,
798,,46,,,2.3944029808044434,1.5211851596832275,,
799,1.6262625455856323,47,,,,,,
804,1.7123693227767944,47,,,,,,
809,1.6071724891662598,47,,,,,,
814,1.4264763593673706,47,,,,,,
815,,47,2.5829970836639404,6.671874523162842,,,,
815,,47,,,2.2527451515197754,1.4648609161376953,,
819,1.8875789642333984,48,,,,,,
824,1.408604383468628,48,,,,,,
829,1.088127613067627,48,,,,,,
832,,48,1.82063889503479,3.3147261142730713,,,,
832,,48,,,3.8765859603881836,1.8260018825531006,,
834,1.5997651815414429,49,,,,,,
839,1.053863286972046,49,,,,,,
844,1.417335867881775,49,,,,,,
849,1.5756888389587402,49,,,,,,
849,,49,1.7031018733978271,2.9005558490753174,,,,
849,,49,,,2.3842363357543945,1.5222018957138062,,
854,1.1556528806686401,50,,,,,,
859,1.4940896034240723,50,,,,,,
864,1.2993953227996826,50,,,,,,
866,,50,1.4818342924118042,2.1958327293395996,,,,
866,,50,,,2.132493257522583,1.4388201236724854,,
869,1.5240228176116943,51,,,,,,
874,1.706852912902832,51,,,,,,
879,1.5703741312026978,51,,,,,,
883,,51,1.531104326248169,2.344280481338501,,,,
883,,51,,,2.182404041290283,1.444876790046692,,
884,0.9797188639640808,52,,,,,,
889,1.595417857170105,52,,,,,,
894,1.6585462093353271,52,,,,,,
899,1.4660983085632324,52,,,,,,
900,,52,1.642665982246399,2.6983513832092285,,,,
900,,52,,,2.287909984588623,1.4823940992355347,,
904,1.8062454462051392,53,,,,,,
909,1.1675370931625366,53,,,,,,
914,1.6525417566299438,53,,,,,,
917,,53,1.372802495956421,1.8845866918563843,,,,
917,,53,,,2.221571207046509,1.4540241956710815,,
919,1.3450582027435303,54,,,,,,
924,1.1009310483932495,54,,,,,,
929,1.150735855102539,54,,,,,,
934,2.6770944595336914,54,,,,,,
934,,54,1.7747019529342651,3.149567127227783,,,,
934,,54,,,2.4425837993621826,1.5023940801620483,,
939,1.3395912647247314,55,,,,,,
944,1.9080170392990112,55,,,,,,
949,1.426397681236267,55,,,,,,
951,,55,1.65133535861969,2.7269084453582764,,,,
951,,55,,,2.3842556476593018,1.5017246007919312,,
954,1.1037437915802002,56,,,,,,
959,1.2430821657180786,56,,,,,,
964,1.565162181854248,56,,,,,,
968,,56,1.8105100393295288,3.277946710586548,,,,
968,,56,,,2.5810060501098633,1.5562987327575684,,
969,2.119626760482788,57,,,,,,
974,1.8084197044372559,57,,,,,,
979,1.0758856534957886,57,,,,,,
984,1.6604175567626953,57,,,,,,
985,,57,2.9763028621673584,8.858379364013672,,,,
985,,57,,,2.4220187664031982,1.5070675611495972,,
989,0.9435471296310425,58,,,,,,
994,1.5838334560394287,58,,,,,,
999,1.2778913974761963,58,,,,,,
1002,,58,1.9304550886154175,3.726656913757324,,,,
1002,,58,,,2.4241158962249756,1.5217243432998657,,
1004,1.100814700126648,59,,,,,,
1009,1.5772067308425903,59,,,,,,
1014,1.5938607454299927,59,,,,,,
1019,1.0899677276611328,59,,,,,,
1019,,59,1.3812055587768555,1.907728910446167,,,,
1019,,59,,,2.2293202877044678,1.4646103382110596,,
1024,1.4271594285964966,60,,,,,,
1029,1.3383550643920898,60,,,,,,
1034,1.0603735446929932,60,,,,,,
1036,,60,1.5944068431854248,2.542133092880249,,,,
1036,,60,,,2.2144718170166016,1.470088243484497,,
1039,2.1594746112823486,61,,,,,,
1044,1.5512639284133911,61,,,,,,
1049,1.4138506650924683,61,,,,,,
1053,,61,1.6606807708740234,2.7578606605529785,,,,
1053,,61,,,2.315721035003662,1.5044537782669067,,
1054,1.7525756359100342,62,,,,,,
1059,1.4266194105148315,62,,,,,,
1064,1.2906709909439087,62,,,,,,
1069,1.335402250289917,62,,,,,,
1070,,62,1.3307098150253296,1.7707886695861816,,,,
1070,,62,,,2.1803371906280518,1.4418662786483765,,
1074,1.017181634902954,63,,,,,,
1079,2.3091936111450195,63,,,,,,
1084,1.9795639514923096,63,,,,,,
1087,,63,1.668429970741272,2.783658742904663,,,,
1087,,63,,,2.5128896236419678,1.5376613140106201,,
1089,1.6929287910461426,64,,,,,,
1094,1.1071983575820923,64,,,,,,
1099,1.9939156770706177,64,,,,,,
1104,1.244904637336731,64,,,,,,
1104,,64,1.3072686195373535,1.7089513540267944,,,,
1104,,64,,,2.5189716815948486,1.5754748582839966,,
1109,1.6920489072799683,65,,,,,,
1114,1.1957855224609375,65,,,,,,
1119,1.7064599990844727,65,,,,,,
1121,,65,1.3482657670974731,1.8178205490112305,,,,
1121,,65,,,2.2100577354431152,1.4631646871566772,,
1124,1.3498945236206055,66,,,,,,
1129,2.232071876525879,66,,,,,,
1134,1.132368803024292,66,,,,,,
1138,,66,1.715919852256775,2.94438099861145,,,,
1138,,66,,,2.242417812347412,1.4612480401992798,,
1139,1.358871340751648,67,,,,,,
1144,1.2738667726516724,67,,,,,,
1149,1.3304634094238281,67,,,,,,
1154,1.4696327447891235,67,,,,,,
1155,,67,1.861128330230713,3.463798761367798,,,,
1155,,67,,,2.13657808303833,1.4475016593933105,,
1159,1.297317385673523,68,,,,,,
1164,1.506766676902771,68,,,,,,
1169,1.4206089973449707,68,,,,,,
1172,,68,1.419631838798523,2.015354633331299,,,,
1172,,68,,,2.1194889545440674,1.4361015558242798,,
1174,0.863940417766571,69,,,,,,
1179,1.471478819847107,69,,,,,,
1184,1.833000659942627,69,,,,,,
1189,1.535926103591919,69,,,,,,
1189,,69,1.5492907762527466,2.400301933288574,,,,
1189,,69,,,2.2142832279205322,1.4639540910720825,,
1194,1.608203649520874,70,,,,,,
