step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,6.59287166595459,0,,,,,,
9,6.287930488586426,0,,,,,,
14,6.468552589416504,0,,,,,,
16,,0,7.855935096740723,61.71571350097656,,,,
16,,0,,,64.62147521972656,7.854669570922852,,
19,6.821162700653076,1,,,,,,
24,7.463590145111084,1,,,,,,
29,7.469707489013672,1,,,,,,
33,,1,5.1591691970825195,26.617027282714844,,,,
33,,1,,,48.453948974609375,6.889980316162109,,
34,3.98897647857666,2,,,,,,
39,3.202876567840576,2,,,,,,
44,5.5989532470703125,2,,,,,,
49,4.660033226013184,2,,,,,,
50,,2,4.6586480140686035,21.7030029296875,,,,
50,,2,,,20.744754791259766,4.465582847595215,,
54,2.9592058658599854,3,,,,,,
59,4.361158847808838,3,,,,,,
64,5.301995277404785,3,,,,,,
67,,3,3.5281484127044678,12.447831153869629,,,,
67,,3,,,13.039257049560547,3.494584083557129,,
69,3.918595790863037,4,,,,,,
74,2.4786055088043213,4,,,,,,
79,2.061896800994873,4,,,,,,
84,2.3177289962768555,4,,,,,,
84,,4,3.911968231201172,15.303496360778809,,,,
84,,4,,,10.308403015136719,3.0632801055908203,,
89,3.3864128589630127,5,,,,,,
94,3.191397190093994,5,,,,,,
99,2.0580732822418213,5,,,,,,
101,,5,3.1530966758728027,9.942018508911133,,,,
101,,5,,,7.158527374267578,2.5874781608581543,,
104,1.309348464012146,6,,,,,,
109,2.582141160964966,6,,,,,,
114,2.6502747535705566,6,,,,,,
118,,6,3.0762078762054443,9.463055610656738,,,,
118,,6,,,5.592381477355957,2.2454640865325928,,
119,2.4715993404388428,7,,,,,,
124,3.507864236831665,7,,,,,,
129,1.3572783470153809,7,,,,,,
134,3.0092740058898926,7,,,,,,
135,,7,2.547309160232544,6.488783359527588,,,,
135,,7,,,6.3628668785095215,2.387006998062134,,
139,2.861370801925659,8,,,,,,
144,2.9719185829162598,8,,,,,,
149,3.105830192565918,8,,,,,,
152,,8,2.3778107166290283,5.653984069824219,,,,
152,,8,,,5.3275465965271,2.2329907417297363,,
154,2.54296875,9,,,,,,
159,1.4983782768249512,9,,,,,,
164,2.7246742248535156,9,,,,,,
169,1.820735216140747,9,,,,,,
169,,9,2.2747843265533447,5.1746439933776855,,,,
169,,9,,,5.238268852233887,2.227074384689331,,
174,1.4410603046417236,10,,,,,,
179,1.4962736368179321,10,,,,,,
184,1.3421083688735962,10,,,,,,
186,,10,1.9888588190078735,3.955559492111206,,,,
186,,10,,,3.561052083969116,1.8384959697723389,,
189,1.4982950687408447,11,,,,,,
194,1.6813833713531494,11,,,,,,
199,2.0571115016937256,11,,,,,,
203,,11,2.3324921131134033,5.4405198097229,,,,
203,,11,,,4.5038018226623535,2.0322909355163574,,
204,1.9831452369689941,12,,,,,,
209,2.6423614025115967,12,,,,,,
214,3.093766450881958,12,,,,,,
219,1.3504714965820312,12,,,,,,
220,,12,2.1618764400482178,4.673709869384766,,,,
220,,12,,,4.935055732727051,2.1316847801208496,,
224,1.4274924993515015,13,,,,,,
229,1.4195911884307861,13,,,,,,
234,1.7645004987716675,13,,,,,,
237,,13,3.050704002380371,9.306795120239258,,,,
237,,13,,,3.152066230773926,1.714282512664795,,
239,2.4495840072631836,14,,,,,,
244,2.0378849506378174,14,,,,,,
249,2.8257200717926025,14,,,,,,
