step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,9.306187629699707,0,,,,,,
9,7.257066249847412,0,,,,,,
14,8.425416946411133,0,,,,,,
16,,0,7.78779935836792,60.64982223510742,,,,
16,,0,,,67.9644546508789,8.066904067993164,,
19,8.049001693725586,1,,,,,,
24,7.437012195587158,1,,,,,,
29,8.114956855773926,1,,,,,,
33,,1,7.715877532958984,59.53476333618164,,,,
33,,1,,,54.62697219848633,7.363263130187988,,
34,5.686233043670654,2,,,,,,
39,6.936615943908691,2,,,,,,
44,7.913236618041992,2,,,,,,
49,6.973937034606934,2,,,,,,
50,,2,7.766462802886963,60.31794357299805,,,,
50,,2,,,54.08464050292969,7.278307914733887,,
54,6.409119606018066,3,,,,,,
59,7.831243515014648,3,,,,,,
64,6.8555402755737305,3,,,,,,
67,,3,7.839115619659424,61.45173263549805,,,,
67,,3,,,54.291500091552734,7.315980911254883,,
69,7.9611334800720215,4,,,,,,
74,7.056384563446045,4,,,,,,
79,5.942812919616699,4,,,,,,
84,4.450375080108643,4,,,,,,
84,,4,7.770931243896484,60.38737106323242,,,,
84,,4,,,54.29657745361328,7.312709331512451,,
89,7.421649932861328,5,,,,,,
94,7.212850570678711,5,,,,,,
99,9.60141658782959,5,,,,,,
101,,5,7.89426851272583,62.31947326660156,,,,
101,,5,,,54.4683837890625,7.325019836425781,,
104,7.03697395324707,6,,,,,,
109,6.4795002937316895,6,,,,,,
114,4.739196300506592,6,,,,,,
118,,6,5.689628601074219,32.37187576293945,,,,
118,,6,,,41.06119918823242,6.087161540985107,,
119,4.007640361785889,7,,,,,,
124,5.699801921844482,7,,,,,,
129,3.572500705718994,7,,,,,,
134,4.199647426605225,7,,,,,,
135,,7,5.161070823669434,26.636653900146484,,,,
135,,7,,,19.86833953857422,4.367306232452393,,
139,5.274085521697998,8,,,,,,
144,4.598110198974609,8,,,,,,
149,3.879807949066162,8,,,,,,
152,,8,5.457416534423828,29.783397674560547,,,,
152,,8,,,18.083620071411133,4.188299179077148,,
154,4.307407379150391,9,,,,,,
159,3.0889124870300293,9,,,,,,
164,4.767213821411133,9,,,,,,
169,3.915069103240967,9,,,,,,
169,,9,5.012674331665039,25.12690544128418,,,,
169,,9,,,18.719409942626953,4.2744951248168945,,
174,5.326960563659668,10,,,,,,
179,4.652989387512207,10,,,,,,
184,4.6843953132629395,10,,,,,,
186,,10,5.0034918785095215,25.034929275512695,,,,
186,,10,,,18.122684478759766,4.1985368728637695,,
189,4.463268280029297,11,,,,,,
194,4.066445350646973,11,,,,,,
199,3.972956418991089,11,,,,,,
203,,11,5.383615970611572,28.983322143554688,,,,
203,,11,,,18.36147689819336,4.2360053062438965,,
204,3.971773862838745,12,,,,,,
209,3.387993812561035,12,,,,,,
214,4.092942714691162,12,,,,,,
219,4.632580757141113,12,,,,,,
220,,12,4.980433464050293,24.804718017578125,,,,
220,,12,,,18.4630126953125,4.236672878265381,,
224,4.035830497741699,13,,,,,,
229,3.9788739681243896,13,,,,,,
234,3.196605682373047,13,,,,,,
237,,13,4.909053325653076,24.098804473876953,,,,
237,,13,,,18.456378936767578,4.24268913269043,,
239,5.081326007843018,14,,,,,,
244,3.7708044052124023,14,,,,,,
249,3.5573439598083496,14,,,,,,
254,2.3869714736938477,14,,,,,,
254,,14,4.989139556884766,24.89151382446289,,,,
254,,14,,,18.341903686523438,4.215019226074219,,
259,3.1052310466766357,15,,,,,,
264,3.2805681228637695,15,,,,,,
269,3.829277753829956,15,,,,,,
271,,15,4.971155166625977,24.712385177612305,,,,
271,,15,,,18.184499740600586,4.183501720428467,,
274,4.668520927429199,16,,,,,,
279,3.4443321228027344,16,,,,,,
284,4.822784900665283,16,,,,,,
288,,16,4.9886860847473145,24.886987686157227,,,,
288,,16,,,17.945749282836914,4.1916399002075195,,
289,5.1215128898620605,17,,,,,,
294,5.8200459480285645,17,,,,,,
299,4.125704765319824,17,,,,,,
304,3.4993972778320312,17,,,,,,
305,,17,5.046175003051758,25.46388053894043,,,,
305,,17,,,17.986494064331055,4.176584720611572,,
309,4.027369499206543,18,,,,,,
314,4.497669219970703,18,,,,,,
319,3.424147129058838,18,,,,,,
322,,18,4.9868855476379395,24.86902618408203,,,,
322,,18,,,18.002880096435547,4.215897560119629,,
324,5.546616554260254,19,,,,,,
329,4.756701946258545,19,,,,,,
334,4.150511264801025,19,,,,,,
339,4.713020324707031,19,,,,,,
339,,19,4.983530521392822,24.8355770111084,,,,
339,,19,,,18.33838653564453,4.229045391082764,,
344,5.064690589904785,20,,,,,,
349,3.76566219329834,20,,,,,,
354,4.030404567718506,20,,,,,,
356,,20,4.966104507446289,24.662195205688477,,,,
356,,20,,,18.819934844970703,4.288827419281006,,
359,4.699213981628418,21,,,,,,
364,4.349478244781494,21,,,,,,
369,3.0362496376037598,21,,,,,,
373,,21,5.006620407104492,25.066247940063477,,,,
373,,21,,,18.109067916870117,4.175527572631836,,
374,4.125223159790039,22,,,,,,
379,5.0588884353637695,22,,,,,,
384,4.938506126403809,22,,,,,,
389,4.3002471923828125,22,,,,,,
390,,22,5.005021095275879,25.050235748291016,,,,
390,,22,,,18.2343807220459,4.227599143981934,,
394,4.477336406707764,23,,,,,,
399,3.5137150287628174,23,,,,,,
404,3.5056028366088867,23,,,,,,
407,,23,5.044393539428711,25.445903778076172,,,,
407,,23,,,18.10860824584961,4.2134599685668945,,
409,3.8691189289093018,24,,,,,,
414,3.6891767978668213,24,,,,,,
419,4.9158477783203125,24,,,,,,
424,6.31179141998291,24,,,,,,
424,,24,5.074442386627197,25.74996566772461,,,,
424,,24,,,18.06354331970215,4.199041843414307,,
429,3.9123780727386475,25,,,,,,
434,3.018767833709717,25,,,,,,
439,4.683253765106201,25,,,,,,
441,,25,5.028052806854248,25.281314849853516,,,,
441,,25,,,18.1038761138916,4.209115028381348,,
444,4.078257083892822,26,,,,,,
449,3.650472640991211,26,,,,,,
454,4.214373588562012,26,,,,,,
458,,26,5.030779838562012,25.308744430541992,,,,
458,,26,,,18.110380172729492,4.218540191650391,,
459,5.384087085723877,27,,,,,,
464,4.143115520477295,27,,,,,,
469,4.0816874504089355,27,,,,,,
474,4.566826820373535,27,,,,,,
475,,27,4.966776371002197,24.668869018554688,,,,
475,,27,,,18.079570770263672,4.197861671447754,,
479,4.6197285652160645,28,,,,,,
484,3.962676763534546,28,,,,,,
489,4.9261250495910645,28,,,,,,
492,,28,5.033242225646973,25.333526611328125,,,,
492,,28,,,18.068817138671875,4.199126243591309,,
494,3.8374247550964355,29,,,,,,
499,3.860275983810425,29,,,,,,
504,4.277674198150635,29,,,,,,
509,4.422544479370117,29,,,,,,
509,,29,4.9681396484375,24.682409286499023,,,,
509,,29,,,18.049177169799805,4.2112884521484375,,
514,3.283831834793091,30,,,,,,
519,4.0932817459106445,30,,,,,,
524,4.420073509216309,30,,,,,,
526,,30,4.9255828857421875,24.26136589050293,,,,
526,,30,,,18.397430419921875,4.222592353820801,,
