step,train_rmse_step,epoch,valid_rmse,valid_loss,train_loss,train_rmse_epoch,test_loss,test_rmse
4,7.624395847320557,0,,,,,,
9,8.07876968383789,0,,,,,,
14,7.143513202667236,0,,,,,,
16,,0,8.146383285522461,66.36355590820312,,,,
16,,0,,,67.02626037597656,8.025006294250488,,
19,7.148633003234863,1,,,,,,
24,8.955806732177734,1,,,,,,
29,7.8551764488220215,1,,,,,,
33,,1,8.07718563079834,65.24092102050781,,,,
33,,1,,,55.451393127441406,7.40899658203125,,
34,8.699666023254395,2,,,,,,
39,6.617560386657715,2,,,,,,
44,7.692835330963135,2,,,,,,
49,7.075202941894531,2,,,,,,
50,,2,7.935791969299316,62.9767951965332,,,,
50,,2,,,55.44832992553711,7.392973899841309,,
54,6.958637237548828,3,,,,,,
59,8.435307502746582,3,,,,,,
64,8.219793319702148,3,,,,,,
67,,3,7.7092695236206055,59.43283462524414,,,,
67,,3,,,56.826351165771484,7.468996047973633,,
69,7.865783214569092,4,,,,,,
74,6.347325325012207,4,,,,,,
79,7.703697681427002,4,,,,,,
84,4.256131172180176,4,,,,,,
84,,4,7.773364543914795,60.425193786621094,,,,
84,,4,,,55.194149017333984,7.3703227043151855,,
89,8.969531059265137,5,,,,,,
94,6.93295955657959,5,,,,,,
99,6.435244083404541,5,,,,,,
101,,5,8.317560195922852,69.18180847167969,,,,
101,,5,,,55.89865493774414,7.408661365509033,,
104,7.936142444610596,6,,,,,,
109,6.580407619476318,6,,,,,,
114,7.887381076812744,6,,,,,,
118,,6,7.677730560302734,58.947547912597656,,,,
118,,6,,,55.09759521484375,7.3662543296813965,,
119,7.0193681716918945,7,,,,,,
124,7.321469783782959,7,,,,,,
129,7.027011394500732,7,,,,,,
134,5.740949630737305,7,,,,,,
135,,7,7.700984954833984,59.305171966552734,,,,
135,,7,,,54.59807586669922,7.33914852142334,,
139,6.664784908294678,8,,,,,,
144,8.174702644348145,8,,,,,,
149,9.200990676879883,8,,,,,,
152,,8,7.731595516204834,59.77757263183594,,,,
152,,8,,,55.78621292114258,7.401515960693359,,
154,7.547143459320068,9,,,,,,
159,8.157211303710938,9,,,,,,
164,8.218526840209961,9,,,,,,
169,5.860525131225586,9,,,,,,
169,,9,7.714400291442871,59.51197052001953,,,,
169,,9,,,55.41608810424805,7.348905563354492,,
174,8.068643569946289,10,,,,,,
179,6.300769805908203,10,,,,,,
184,6.841158866882324,10,,,,,,
186,,10,8.105753898620605,65.70323944091797,,,,
186,,10,,,55.83137512207031,7.374655723571777,,
189,8.145068168640137,11,,,,,,
194,6.465092658996582,11,,,,,,
199,6.432399272918701,11,,,,,,
203,,11,8.457676887512207,71.53229522705078,,,,
203,,11,,,54.79715347290039,7.336805820465088,,
204,8.591516494750977,12,,,,,,
209,6.479036808013916,12,,,,,,
214,6.8357744216918945,12,,,,,,
219,6.97894811630249,12,,,,,,
220,,12,8.099799156188965,65.60675048828125,,,,
220,,12,,,55.6561393737793,7.395506858825684,,
224,6.775189399719238,13,,,,,,
229,8.084734916687012,13,,,,,,
234,7.0710883140563965,13,,,,,,
237,,13,7.763259410858154,60.2681999206543,,,,
237,,13,,,54.687286376953125,7.357903003692627,,
239,8.373725891113281,14,,,,,,
244,8.010703086853027,14,,,,,,
249,7.36287260055542,14,,,,,,
254,7.222343921661377,14,,,,,,
254,,14,7.75976037979126,60.21388244628906,,,,
254,,14,,,54.747047424316406,7.306793212890625,,
259,8.278593063354492,15,,,,,,
264,6.624698638916016,15,,,,,,
269,9.836708068847656,15,,,,,,
271,,15,7.935731410980225,62.975833892822266,,,,
271,,15,,,55.969608306884766,7.394654750823975,,
274,6.949701309204102,16,,,,,,
279,8.899943351745605,16,,,,,,
284,8.24613094329834,16,,,,,,
288,,16,7.750938892364502,60.07705307006836,,,,
288,,16,,,54.6771125793457,7.327899932861328,,
289,4.368155479431152,17,,,,,,
294,9.19288444519043,17,,,,,,
299,8.801056861877441,17,,,,,,
304,5.771417140960693,17,,,,,,
305,,17,7.859471797943115,61.771297454833984,,,,
305,,17,,,55.07232666015625,7.302563190460205,,
309,6.006643295288086,18,,,,,,
314,9.18072509765625,18,,,,,,
319,9.346006393432617,18,,,,,,
322,,18,7.7184224128723145,59.57404327392578,,,,
322,,18,,,54.46799087524414,7.311561107635498,,
324,10.4987211227417,19,,,,,,
329,6.7278852462768555,19,,,,,,
334,7.888137340545654,19,,,,,,
339,6.110195636749268,19,,,,,,
339,,19,8.005941390991211,64.0950927734375,,,,
339,,19,,,54.959754943847656,7.330090045928955,,
344,8.889513969421387,20,,,,,,
349,4.888381004333496,20,,,,,,
354,8.235447883605957,20,,,,,,
356,,20,7.935691833496094,62.97520446777344,,,,
356,,20,,,54.6407585144043,7.303208827972412,,
359,6.043131351470947,21,,,,,,
364,7.482250690460205,21,,,,,,
369,8.014846801757812,21,,,,,,
373,,21,8.118924140930176,65.91693115234375,,,,
373,,21,,,54.40593719482422,7.345222473144531,,
374,7.485408306121826,22,,,,,,
379,6.967939853668213,22,,,,,,
384,6.312072277069092,22,,,,,,
389,6.6072916984558105,22,,,,,,
390,,22,7.7459821701049805,60.000240325927734,,,,
390,,22,,,55.15497970581055,7.367803573608398,,
394,8.411660194396973,23,,,,,,
399,6.166678428649902,23,,,,,,
404,5.9765825271606445,23,,,,,,
407,,23,7.69538688659668,59.2189826965332,,,,
407,,23,,,54.72996520996094,7.358515739440918,,
409,7.897919178009033,24,,,,,,
414,7.884749889373779,24,,,,,,
419,6.878964424133301,24,,,,,,
424,5.883814811706543,24,,,,,,
424,,24,7.724203586578369,59.66332244873047,,,,
424,,24,,,54.73430633544922,7.338481426239014,,
429,8.499815940856934,25,,,,,,
434,8.006093978881836,25,,,,,,
439,7.559440612792969,25,,,,,,
441,,25,8.799537658691406,77.4318618774414,,,,
441,,25,,,54.926090240478516,7.34426212310791,,
444,7.538614273071289,26,,,,,,
449,6.685793876647949,26,,,,,,
454,8.025003433227539,26,,,,,,
458,,26,7.716018199920654,59.53693389892578,,,,
458,,26,,,54.42217254638672,7.284172534942627,,
459,7.36686897277832,27,,,,,,
464,8.298684120178223,27,,,,,,
469,7.641773223876953,27,,,,,,
474,7.9162774085998535,27,,,,,,
475,,27,8.265961647033691,68.32611846923828,,,,
475,,27,,,55.22134780883789,7.39595890045166,,
479,7.314643859863281,28,,,,,,
484,6.8735737800598145,28,,,,,,
489,6.155701637268066,28,,,,,,
492,,28,8.06978988647461,65.12151336669922,,,,
492,,28,,,55.574649810791016,7.375494003295898,,
494,6.633511066436768,29,,,,,,
499,6.419200897216797,29,,,,,,
504,6.45428991317749,29,,,,,,
509,11.5300931930542,29,,,,,,
509,,29,8.791871070861816,77.2969970703125,,,,
509,,29,,,55.034305572509766,7.347160339355469,,
514,6.5231428146362305,30,,,,,,
519,8.43518352508545,30,,,,,,
524,8.20145320892334,30,,,,,,
526,,30,7.687652111053467,59.09999465942383,,,,
526,,30,,,55.818641662597656,7.401187896728516,,
529,6.018185615539551,31,,,,,,
534,8.359321594238281,31,,,,,,
539,7.477604389190674,31,,,,,,
543,,31,7.774596691131592,60.44435119628906,,,,
543,,31,,,55.32734298706055,7.366652011871338,,
544,6.954619407653809,32,,,,,,
549,6.699065208435059,32,,,,,,
554,6.92829704284668,32,,,,,,
559,10.017831802368164,32,,,,,,
560,,32,8.920736312866211,79.57953643798828,,,,
560,,32,,,55.22580337524414,7.348280906677246,,
564,7.663874626159668,33,,,,,,
569,9.137059211730957,33,,,,,,
574,6.991467475891113,33,,,,,,
577,,33,7.677757263183594,58.94795608520508,,,,
